user_id,username,role,grade,major,class_name,profile_tag,assessment_date,usage_frequency,scenario_pervasiveness,academic_substitution,independent_thinking_loss,result_verification_weakness,critical_judgement_weakness,academic_integrity_risk,privacy_security_risk,social_collaboration_displacement,emotional_dependence
1703,2024020024,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2025-12-24 21:10:00,54.3,66.62,71.86,53.54,48.87,37.33,54.17,35.12,34.4,40.98
1703,2024020024,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2026-01-10 20:21:00,52.11,63.2,72.1,53.22,49.08,45.05,52.6,36.71,36.88,44.92
1703,2024020024,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2026-03-17 21:39:00,55.46,69.73,67.84,56.35,40.75,39.47,52.3,35.56,28.84,44.02
1704,2023060014,student,2023,数字媒体技术,2023级数媒2班,情绪迁移型,2025-10-17 22:24:00,54.53,67.77,63.78,43.75,49.56,49.09,46.15,38.9,42.34,56.3
1704,2023060014,student,2023,数字媒体技术,2023级数媒2班,情绪迁移型,2025-11-13 22:19:00,46.48,64.37,72.09,43.75,40.04,43.73,45.59,33.29,44.98,57.13
1704,2023060014,student,2023,数字媒体技术,2023级数媒2班,情绪迁移型,2026-04-09 22:53:00,54.26,69.34,74.97,60.47,44.67,39.59,46.65,32.85,52.08,63.37
1705,2024090017,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2025-09-17 17:36:00,19.29,34.91,45.34,24.72,34.63,28.32,30.52,21.67,21.99,31.98
1705,2024090017,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2025-10-13 20:00:00,21.0,38.41,41.76,30.17,25.64,18.88,29.7,21.63,26.11,32.52
1705,2024090017,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2025-12-21 23:09:00,26.09,34.28,44.47,32.87,33.88,26.86,27.02,18.23,28.85,35.51
1705,2024090017,student,2024,汉语言文学,2024级汉文1班,自主审慎型,2026-03-16 18:58:00,23.94,43.9,39.72,36.04,25.33,25.54,28.91,22.0,26.05,30.98
1706,2023040020,student,2023,数据科学与大数据技术,2023级数科2班,自主审慎型,2025-09-15 19:51:00,28.2,46.73,48.1,35.54,28.04,25.36,39.59,18.87,22.64,31.16
1706,2023040020,student,2023,数据科学与大数据技术,2023级数科2班,自主审慎型,2025-10-13 21:09:00,33.5,44.55,52.46,37.69,36.42,24.09,39.58,28.62,27.52,31.95
1706,2023040020,student,2023,数据科学与大数据技术,2023级数科2班,自主审慎型,2025-12-22 20:06:00,27.07,55.52,52.94,35.12,34.08,29.27,44.94,30.18,26.47,35.26
1706,2023040020,student,2023,数据科学与大数据技术,2023级数科2班,自主审慎型,2026-03-12 20:41:00,31.48,47.97,42.98,33.63,35.06,22.2,39.6,30.53,28.72,35.55
1706,2023040020,student,2023,数据科学与大数据技术,2023级数科2班,自主审慎型,2026-04-07 21:11:00,26.1,51.34,54.51,38.89,31.25,27.2,35.91,23.12,19.88,31.9
1707,2022050019,student,2022,网络工程,2022级网工1班,谨慎低频型,2025-09-16 21:21:00,22.46,43.31,41.99,28.74,27.94,18.01,38.73,21.8,15.32,30.83
1707,2022050019,student,2022,网络工程,2022级网工1班,谨慎低频型,2025-10-14 20:34:00,16.44,40.2,39.63,30.89,24.52,19.56,37.41,18.44,17.04,32.31
1707,2022050019,student,2022,网络工程,2022级网工1班,谨慎低频型,2026-01-10 20:19:00,19.13,38.86,48.52,30.01,25.6,22.09,32.35,26.29,22.06,31.23
1707,2022050019,student,2022,网络工程,2022级网工1班,谨慎低频型,2026-03-13 18:45:00,14.53,36.14,40.75,28.62,24.61,21.9,29.65,19.19,25.81,32.6
1708,2025090010,student,2025,汉语言文学,2025级汉文2班,谨慎低频型,2025-12-25 23:20:00,15.21,26.77,31.47,32.16,19.05,19.24,23.64,13.92,21.19,29.73
1708,2025090010,student,2025,汉语言文学,2025级汉文2班,谨慎低频型,2026-03-17 20:39:00,14.49,32.06,32.61,24.36,16.86,24.35,19.6,14.62,20.32,23.66
1709,2024100018,student,2024,心理学,2024级心理2班,平衡辅助型,2025-09-22 17:41:00,41.77,48.56,56.02,38.44,35.42,26.91,41.89,27.02,34.81,44.48
1709,2024100018,student,2024,心理学,2024级心理2班,平衡辅助型,2025-10-17 19:15:00,49.35,49.51,55.37,37.38,35.01,31.15,44.31,20.76,37.53,41.22
1709,2024100018,student,2024,心理学,2024级心理2班,平衡辅助型,2025-12-24 23:09:00,37.22,55.91,58.16,45.22,37.4,32.78,36.69,26.6,31.3,46.45
1710,2022010034,student,2022,软件工程,2022级软工1班,谨慎低频型,2025-09-17 18:48:00,26.17,49.21,41.74,24.5,24.08,24.1,39.6,24.43,31.8,35.99
1710,2022010034,student,2022,软件工程,2022级软工1班,谨慎低频型,2025-12-25 21:15:00,19.6,42.85,48.99,30.52,33.36,22.67,37.74,18.55,24.62,46.06
1710,2022010034,student,2022,软件工程,2022级软工1班,谨慎低频型,2026-01-15 20:07:00,20.39,47.88,47.97,35.53,29.99,24.95,42.61,25.1,25.02,39.24
1710,2022010034,student,2022,软件工程,2022级软工1班,谨慎低频型,2026-04-05 22:21:00,16.8,37.29,51.17,34.55,26.46,28.67,30.71,22.78,25.37,33.72
1711,2025030018,student,2025,人工智能,2025级人工智能2班,谨慎低频型,2025-10-13 20:26:00,29.42,44.31,49.61,29.09,29.78,25.8,33.08,19.42,22.42,32.53
1711,2025030018,student,2025,人工智能,2025级人工智能2班,谨慎低频型,2025-12-27 23:28:00,17.83,43.1,50.86,27.01,28.24,22.27,35.75,21.88,22.44,25.99
1711,2025030018,student,2025,人工智能,2025级人工智能2班,谨慎低频型,2026-03-12 17:58:00,18.0,44.55,50.12,31.34,31.84,15.83,28.04,18.73,18.39,27.84
1712,2022060010,student,2022,数字媒体技术,2022级数媒2班,效率驱动型,2025-12-25 20:53:00,54.78,63.3,71.86,61.54,43.02,35.51,48.93,35.51,39.5,44.93
1712,2022060010,student,2022,数字媒体技术,2022级数媒2班,效率驱动型,2026-01-14 18:15:00,66.64,55.7,71.12,54.46,45.29,41.41,54.06,35.77,41.16,56.76
1713,2022040014,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2025-09-18 20:46:00,42.13,47.45,52.77,30.11,30.62,27.35,30.15,29.46,31.35,36.17
1713,2022040014,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2025-12-20 20:33:00,37.87,55.04,57.54,39.62,38.44,29.1,44.08,30.76,21.61,31.66
1713,2022040014,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2026-01-07 18:23:00,31.07,47.55,59.85,38.17,33.75,27.88,35.33,23.84,30.08,27.53
1713,2022040014,student,2022,数据科学与大数据技术,2022级数科2班,自主审慎型,2026-03-10 21:29:00,34.76,50.12,57.26,31.45,30.65,30.15,40.18,30.71,21.47,30.86
1714,2024090018,student,2024,汉语言文学,2024级汉文2班,自主审慎型,2025-10-20 21:50:00,25.36,50.37,45.28,38.28,31.43,34.9,35.09,26.17,24.05,38.09
1714,2024090018,student,2024,汉语言文学,2024级汉文2班,自主审慎型,2026-04-05 20:17:00,20.33,38.48,42.07,33.25,31.01,29.28,32.12,15.96,30.04,30.71
1715,2023110018,student,2023,市场营销,2023级营销2班,自主审慎型,2025-10-15 17:59:00,22.38,41.32,43.6,33.32,28.97,24.15,33.08,20.68,25.26,32.98
1715,2023110018,student,2023,市场营销,2023级营销2班,自主审慎型,2025-11-13 21:56:00,19.36,40.25,43.25,32.69,26.56,18.56,33.21,23.47,22.03,31.61
1715,2023110018,student,2023,市场营销,2023级营销2班,自主审慎型,2025-12-26 20:30:00,24.12,43.96,44.37,32.28,24.48,29.16,30.18,24.03,25.99,42.45
1715,2023110018,student,2023,市场营销,2023级营销2班,自主审慎型,2026-03-13 18:48:00,14.99,32.44,44.37,31.93,23.07,24.09,34.05,24.93,18.24,24.28
1716,2024110020,student,2024,市场营销,2024级营销2班,自主审慎型,2025-09-14 21:31:00,30.23,44.46,56.5,44.97,37.78,28.19,37.37,20.53,29.0,35.89
1716,2024110020,student,2024,市场营销,2024级营销2班,自主审慎型,2025-10-13 20:12:00,26.85,43.88,50.88,41.46,38.2,30.51,38.65,18.81,23.59,35.05
1716,2024110020,student,2024,市场营销,2024级营销2班,自主审慎型,2026-04-12 19:10:00,31.31,42.64,52.89,44.02,41.1,35.57,34.98,17.96,29.65,35.26
1717,2025040015,student,2025,数据科学与大数据技术,2025级数科1班,泛化依赖型,2025-09-17 21:46:00,75.9,82.54,83.59,63.22,56.92,52.15,56.86,40.86,46.34,51.95
1717,2025040015,student,2025,数据科学与大数据技术,2025级数科1班,泛化依赖型,2025-10-14 19:33:00,69.66,77.6,80.34,66.74,55.85,48.19,60.41,45.59,44.75,56.0
1717,2025040015,student,2025,数据科学与大数据技术,2025级数科1班,泛化依赖型,2025-11-10 22:10:00,74.74,82.18,77.97,73.09,56.22,48.24,59.5,44.46,47.06,57.04
1717,2025040015,student,2025,数据科学与大数据技术,2025级数科1班,泛化依赖型,2025-12-25 00:07:00,79.99,83.01,84.81,70.87,52.55,49.3,61.21,39.98,53.38,61.74
1718,2023060015,student,2023,数字媒体技术,2023级数媒1班,高压替代型,2025-09-21 18:20:00,80.22,75.97,81.2,61.83,57.52,48.22,63.16,47.64,44.68,56.7
1718,2023060015,student,2023,数字媒体技术,2023级数媒1班,高压替代型,2025-10-20 18:22:00,76.57,83.29,87.82,73.54,56.0,54.71,68.21,45.14,48.75,58.49
1718,2023060015,student,2023,数字媒体技术,2023级数媒1班,高压替代型,2025-11-09 18:59:00,73.56,89.09,92.15,70.4,55.36,49.08,71.66,50.0,50.02,59.04
1719,2024010035,student,2024,软件工程,2024级软工2班,自主审慎型,2025-09-16 20:13:00,27.63,49.18,55.22,33.89,30.58,21.49,40.9,23.73,19.47,29.25
1719,2024010035,student,2024,软件工程,2024级软工2班,自主审慎型,2025-11-13 20:02:00,45.34,49.34,58.11,42.53,43.63,35.59,34.46,18.43,21.13,29.01
1719,2024010035,student,2024,软件工程,2024级软工2班,自主审慎型,2025-12-26 22:17:00,30.16,49.15,51.14,40.83,35.4,31.71,40.79,27.72,30.38,39.3
1719,2024010035,student,2024,软件工程,2024级软工2班,自主审慎型,2026-01-08 19:33:00,32.7,49.27,59.21,36.95,36.05,32.09,35.65,26.33,24.9,35.1
1719,2024010035,student,2024,软件工程,2024级软工2班,自主审慎型,2026-03-10 18:03:00,26.65,48.53,57.15,37.49,32.14,36.13,36.03,28.01,24.58,31.52
1720,2024010036,student,2024,软件工程,2024级软工3班,效率驱动型,2025-09-17 18:40:00,51.73,61.5,69.18,54.82,39.15,36.17,52.22,42.68,33.06,44.65
1720,2024010036,student,2024,软件工程,2024级软工3班,效率驱动型,2025-10-17 22:17:00,48.31,60.51,73.64,49.38,45.51,32.18,45.96,29.9,29.68,38.62
1720,2024010036,student,2024,软件工程,2024级软工3班,效率驱动型,2025-12-21 00:23:00,57.05,67.42,73.93,61.04,42.54,31.51,53.66,40.36,33.75,45.99
1720,2024010036,student,2024,软件工程,2024级软工3班,效率驱动型,2026-01-09 18:17:00,55.92,69.01,65.2,53.44,42.92,34.7,44.15,39.14,32.99,40.34
1721,2025030019,student,2025,人工智能,2025级人工智能1班,效率驱动型,2025-09-14 19:46:00,48.88,52.86,65.18,40.07,42.28,37.27,52.43,33.51,33.89,38.04
1721,2025030019,student,2025,人工智能,2025级人工智能1班,效率驱动型,2025-11-10 20:11:00,64.95,63.66,69.53,50.14,44.63,42.07,44.53,38.24,35.44,31.91
1722,2023020020,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2025-10-17 20:09:00,42.9,51.4,54.15,38.53,31.97,31.81,32.74,26.32,33.65,33.56
1722,2023020020,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2026-01-15 20:36:00,34.79,49.41,58.53,38.75,29.7,40.23,48.11,27.89,34.53,35.42
1722,2023020020,student,2023,计算机科学与技术,2023级计科2班,平衡辅助型,2026-04-08 22:50:00,38.28,54.18,57.67,46.79,34.11,23.37,45.17,26.19,28.29,41.7
1723,2023110019,student,2023,市场营销,2023级营销1班,效率驱动型,2025-10-15 20:57:00,48.36,55.05,71.63,50.43,33.7,42.28,49.18,36.06,37.37,45.63
1723,2023110019,student,2023,市场营销,2023级营销1班,效率驱动型,2025-11-11 20:13:00,52.1,58.99,77.63,51.37,39.88,44.5,53.84,31.71,39.71,51.6
1723,2023110019,student,2023,市场营销,2023级营销1班,效率驱动型,2025-12-20 23:47:00,51.53,58.97,63.62,56.36,33.46,40.45,52.31,29.15,37.38,50.29
1724,2024090019,student,2024,汉语言文学,2024级汉文1班,平衡辅助型,2025-10-13 20:13:00,29.34,48.95,53.82,47.38,26.52,29.67,38.31,20.03,31.5,38.32
1724,2024090019,student,2024,汉语言文学,2024级汉文1班,平衡辅助型,2026-03-13 19:55:00,31.64,41.85,55.52,48.07,26.69,37.22,36.92,21.4,30.47,37.58
1725,2023060016,student,2023,数字媒体技术,2023级数媒2班,平衡辅助型,2025-10-14 21:38:00,45.08,61.63,62.13,46.8,40.16,37.59,38.91,21.55,31.9,43.14
1725,2023060016,student,2023,数字媒体技术,2023级数媒2班,平衡辅助型,2025-11-08 20:41:00,43.12,63.11,62.25,42.54,34.68,37.63,44.78,29.43,34.31,43.26
1726,2024030028,student,2024,人工智能,2024级人工智能2班,平衡辅助型,2025-09-16 19:39:00,44.62,58.52,58.98,40.9,34.93,30.12,41.52,26.68,30.82,39.17
1726,2024030028,student,2024,人工智能,2024级人工智能2班,平衡辅助型,2026-01-07 18:13:00,39.66,63.53,63.16,46.76,44.11,41.03,42.17,26.27,37.19,44.54
1726,2024030028,student,2024,人工智能,2024级人工智能2班,平衡辅助型,2026-03-16 21:27:00,39.52,55.99,65.53,51.72,44.44,36.21,44.38,29.28,32.64,38.08
1727,2024080016,student,2024,财务管理,2024级财管2班,高压替代型,2025-09-14 19:50:00,74.13,70.43,85.81,70.64,47.17,48.43,64.43,39.63,45.07,60.85
1727,2024080016,student,2024,财务管理,2024级财管2班,高压替代型,2026-01-09 18:41:00,80.44,81.7,92.21,76.51,59.36,53.38,73.4,48.32,46.8,66.33
1727,2024080016,student,2024,财务管理,2024级财管2班,高压替代型,2026-03-18 19:50:00,81.49,80.13,88.17,72.42,53.14,60.2,65.46,41.56,53.32,62.24
1728,2022100009,student,2022,心理学,2022级心理1班,平衡辅助型,2026-01-12 20:49:00,35.26,56.54,50.63,45.2,38.04,34.27,48.88,28.12,27.07,51.9
1728,2022100009,student,2022,心理学,2022级心理1班,平衡辅助型,2026-04-07 21:56:00,39.26,54.26,55.01,41.64,31.77,31.64,35.96,23.71,34.1,42.49
1729,2025070013,student,2025,电气工程及其自动化,2025级电气1班,自主审慎型,2025-09-19 20:50:00,22.45,29.21,37.41,34.52,31.75,18.49,34.01,21.54,26.76,23.89
1729,2025070013,student,2025,电气工程及其自动化,2025级电气1班,自主审慎型,2025-11-13 20:36:00,23.96,41.93,41.78,34.22,31.46,24.56,31.41,23.0,18.14,32.62
1729,2025070013,student,2025,电气工程及其自动化,2025级电气1班,自主审慎型,2025-12-20 19:46:00,25.32,34.79,40.29,31.33,19.01,26.78,32.06,24.39,27.89,27.41
1729,2025070013,student,2025,电气工程及其自动化,2025级电气1班,自主审慎型,2026-03-10 21:36:00,24.46,36.84,39.79,27.81,22.86,26.09,33.1,18.72,26.15,26.02
1729,2025070013,student,2025,电气工程及其自动化,2025级电气1班,自主审慎型,2026-04-11 19:25:00,27.26,37.22,36.77,29.08,23.54,23.14,28.76,24.27,28.72,37.02
1730,2024020025,student,2024,计算机科学与技术,2024级计科1班,高压替代型,2025-09-18 17:06:00,70.56,74.14,83.96,73.9,60.96,63.49,56.94,39.58,48.27,62.43
1730,2024020025,student,2024,计算机科学与技术,2024级计科1班,高压替代型,2025-10-13 20:07:00,68.7,74.85,80.16,72.02,55.37,50.89,59.59,47.64,48.29,60.08
1730,2024020025,student,2024,计算机科学与技术,2024级计科1班,高压替代型,2026-04-08 22:52:00,72.75,77.93,84.21,67.11,54.22,63.4,61.78,46.84,49.2,59.32
1731,2022040015,student,2022,数据科学与大数据技术,2022级数科1班,泛化依赖型,2025-10-20 21:17:00,70.97,82.2,78.95,61.27,47.72,48.8,53.92,45.57,45.74,50.2
1731,2022040015,student,2022,数据科学与大数据技术,2022级数科1班,泛化依赖型,2025-11-15 20:37:00,75.81,83.64,83.23,64.67,50.44,51.63,54.57,42.13,48.19,58.92
1731,2022040015,student,2022,数据科学与大数据技术,2022级数科1班,泛化依赖型,2026-01-12 18:38:00,73.07,84.32,91.25,72.0,58.88,49.26,57.17,40.68,52.93,60.39
1731,2022040015,student,2022,数据科学与大数据技术,2022级数科1班,泛化依赖型,2026-03-13 18:53:00,82.78,79.35,83.32,64.26,54.42,52.22,52.96,45.19,50.01,53.6
1732,2025060012,student,2025,数字媒体技术,2025级数媒2班,效率驱动型,2025-09-18 17:49:00,52.45,65.03,73.83,55.9,45.62,37.87,57.13,36.17,48.61,51.57
1732,2025060012,student,2025,数字媒体技术,2025级数媒2班,效率驱动型,2025-12-22 21:57:00,54.06,70.51,76.25,60.88,43.5,43.46,57.23,34.12,46.34,48.27
1732,2025060012,student,2025,数字媒体技术,2025级数媒2班,效率驱动型,2026-01-15 21:51:00,59.5,68.76,68.44,58.54,51.97,45.0,61.3,39.07,36.86,45.31
1732,2025060012,student,2025,数字媒体技术,2025级数媒2班,效率驱动型,2026-04-08 22:25:00,52.94,69.42,79.64,54.05,44.75,39.88,63.88,29.41,37.23,57.43
1733,2022070005,student,2022,电气工程及其自动化,2022级电气1班,效率驱动型,2025-11-16 21:24:00,42.66,54.84,61.72,53.68,44.12,40.49,52.75,25.56,32.03,47.88
1733,2022070005,student,2022,电气工程及其自动化,2022级电气1班,效率驱动型,2025-12-22 21:15:00,48.97,55.08,64.36,53.65,47.5,41.18,48.69,31.59,34.15,40.83
1733,2022070005,student,2022,电气工程及其自动化,2022级电气1班,效率驱动型,2026-01-14 20:25:00,43.04,56.58,69.77,48.15,39.76,40.37,45.67,27.84,35.22,45.34
1734,2025040016,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2025-09-19 18:29:00,57.71,69.71,77.86,52.56,45.83,41.36,46.07,36.11,39.7,47.31
1734,2025040016,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2026-01-10 20:37:00,59.7,73.27,70.77,61.46,55.14,45.42,49.9,35.95,36.42,56.49
1734,2025040016,student,2025,数据科学与大数据技术,2025级数科2班,效率驱动型,2026-04-05 20:14:00,59.87,74.62,73.13,58.0,37.67,35.77,59.03,31.5,36.75,49.76
1735,2022110008,student,2022,市场营销,2022级营销2班,平衡辅助型,2025-10-12 19:51:00,49.23,56.49,58.04,43.46,42.33,33.01,38.42,27.33,30.08,39.17
1735,2022110008,student,2022,市场营销,2022级营销2班,平衡辅助型,2025-11-08 21:05:00,46.26,52.3,53.12,50.09,39.65,36.57,39.14,29.71,37.84,43.44
1735,2022110008,student,2022,市场营销,2022级营销2班,平衡辅助型,2026-04-10 22:09:00,40.71,50.92,50.45,40.83,40.16,42.12,41.99,28.34,26.17,45.71
1736,2022010035,student,2022,软件工程,2022级软工2班,失衡高依赖型,2025-10-16 22:28:00,80.98,80.32,88.3,71.57,61.49,64.24,76.49,49.83,55.08,67.35
1736,2022010035,student,2022,软件工程,2022级软工2班,失衡高依赖型,2025-11-11 22:59:00,83.64,93.73,94.9,75.12,61.29,65.14,78.57,53.33,48.44,66.15
1736,2022010035,student,2022,软件工程,2022级软工2班,失衡高依赖型,2025-12-19 22:35:00,76.17,82.57,95.25,74.14,56.37,65.66,74.34,54.97,51.72,70.72
1736,2022010035,student,2022,软件工程,2022级软工2班,失衡高依赖型,2026-01-15 22:28:00,77.95,91.79,91.99,73.07,60.1,61.52,72.89,54.53,54.21,71.32
1737,2024030029,student,2024,人工智能,2024级人工智能1班,谨慎低频型,2025-10-18 20:25:00,24.68,43.63,47.19,31.25,28.74,23.18,27.01,15.01,18.95,22.46
1737,2024030029,student,2024,人工智能,2024级人工智能1班,谨慎低频型,2025-12-20 21:48:00,22.27,48.69,51.54,33.04,28.55,22.4,27.3,20.68,18.05,34.51
1737,2024030029,student,2024,人工智能,2024级人工智能1班,谨慎低频型,2026-01-07 22:28:00,22.44,48.48,54.17,33.39,25.04,22.21,30.87,20.16,24.94,22.18
1737,2024030029,student,2024,人工智能,2024级人工智能1班,谨慎低频型,2026-04-07 20:55:00,28.15,43.38,49.69,27.61,27.93,24.03,33.29,21.33,23.24,36.04
1738,2025050017,student,2025,网络工程,2025级网工1班,自主审慎型,2025-09-17 20:12:00,32.21,53.57,55.41,40.36,29.56,25.81,34.3,24.82,28.84,36.92
1738,2025050017,student,2025,网络工程,2025级网工1班,自主审慎型,2025-11-08 22:19:00,37.3,60.34,57.31,33.75,33.93,24.26,48.51,18.77,37.41,39.26
1738,2025050017,student,2025,网络工程,2025级网工1班,自主审慎型,2025-12-19 22:52:00,34.49,56.88,49.82,43.74,32.62,32.64,40.78,23.9,28.58,29.38
1738,2025050017,student,2025,网络工程,2025级网工1班,自主审慎型,2026-01-12 20:19:00,38.23,53.96,55.07,36.96,31.67,27.6,48.59,32.5,31.38,36.8
1738,2025050017,student,2025,网络工程,2025级网工1班,自主审慎型,2026-04-05 20:20:00,32.95,46.26,49.15,37.27,34.29,26.68,35.31,24.39,24.42,38.51
1739,2022090010,student,2022,汉语言文学,2022级汉文2班,效率驱动型,2025-10-18 21:00:00,53.31,61.2,61.39,51.83,42.12,38.11,55.51,31.96,38.9,47.62
1739,2022090010,student,2022,汉语言文学,2022级汉文2班,效率驱动型,2026-01-10 18:18:00,52.31,63.21,64.9,52.7,43.84,35.75,52.53,37.39,40.92,51.64
1739,2022090010,student,2022,汉语言文学,2022级汉文2班,效率驱动型,2026-04-11 23:08:00,49.05,64.83,58.75,54.13,37.44,36.68,55.58,37.26,34.56,49.11
1740,2022030014,student,2022,人工智能,2022级人工智能2班,高压替代型,2025-10-15 19:28:00,64.24,66.78,81.95,63.9,59.28,53.13,58.83,40.2,43.39,57.63
1740,2022030014,student,2022,人工智能,2022级人工智能2班,高压替代型,2025-12-24 21:53:00,66.1,75.74,85.77,65.21,52.59,49.25,66.13,36.69,47.26,58.59
1740,2022030014,student,2022,人工智能,2022级人工智能2班,高压替代型,2026-01-09 22:07:00,67.52,69.2,81.02,72.37,56.83,58.58,64.44,46.62,40.74,52.35
1740,2022030014,student,2022,人工智能,2022级人工智能2班,高压替代型,2026-04-08 22:14:00,66.11,72.89,80.8,68.82,53.43,58.2,63.3,46.65,50.11,56.58
1741,2023020021,student,2023,计算机科学与技术,2023级计科3班,情绪迁移型,2025-10-14 20:12:00,56.69,69.6,77.13,62.98,45.86,45.52,50.52,39.14,47.68,55.32
1741,2023020021,student,2023,计算机科学与技术,2023级计科3班,情绪迁移型,2025-12-25 20:22:00,65.09,79.45,81.15,60.27,46.14,40.15,53.26,38.76,50.37,56.53
1742,2023050016,student,2023,网络工程,2023级网工2班,平衡辅助型,2025-10-20 22:21:00,38.14,58.4,58.4,44.1,36.48,42.17,42.43,30.54,34.42,41.83
1742,2023050016,student,2023,网络工程,2023级网工2班,平衡辅助型,2025-11-11 22:59:00,44.35,51.77,62.19,45.48,42.1,32.5,40.63,25.08,30.44,37.66
1742,2023050016,student,2023,网络工程,2023级网工2班,平衡辅助型,2025-12-25 22:47:00,40.32,57.01,58.89,42.43,41.85,40.07,39.69,31.34,30.63,34.56
1742,2023050016,student,2023,网络工程,2023级网工2班,平衡辅助型,2026-03-16 20:37:00,40.16,59.02,49.93,49.13,39.03,40.61,41.76,16.41,30.96,38.37
1742,2023050016,student,2023,网络工程,2023级网工2班,平衡辅助型,2026-04-11 18:58:00,38.21,53.05,62.38,43.12,35.93,39.32,42.82,29.8,27.8,38.39
1743,2024040027,student,2024,数据科学与大数据技术,2024级数科1班,效率驱动型,2025-09-18 19:47:00,48.11,60.88,64.48,53.64,43.23,43.21,50.43,34.42,32.03,41.29
1743,2024040027,student,2024,数据科学与大数据技术,2024级数科1班,效率驱动型,2026-04-07 23:23:00,51.48,58.28,64.95,49.51,43.84,35.92,47.7,27.44,41.65,46.45
1744,2025050018,student,2025,网络工程,2025级网工2班,高压替代型,2025-11-13 23:03:00,62.52,73.38,76.22,67.68,53.46,57.62,65.92,34.61,46.4,60.05
1744,2025050018,student,2025,网络工程,2025级网工2班,高压替代型,2026-03-18 21:48:00,62.62,72.7,84.97,62.09,53.77,53.18,64.28,46.23,42.54,56.59
1745,2024020026,student,2024,计算机科学与技术,2024级计科2班,自主审慎型,2025-09-19 17:34:00,37.43,50.15,61.65,39.42,44.4,30.3,32.73,26.9,28.32,32.16
1745,2024020026,student,2024,计算机科学与技术,2024级计科2班,自主审慎型,2025-10-14 18:33:00,44.2,54.89,51.54,41.19,35.9,33.99,37.04,24.21,31.32,33.74
1745,2024020026,student,2024,计算机科学与技术,2024级计科2班,自主审慎型,2025-11-11 19:40:00,42.21,52.34,49.74,37.65,34.69,26.03,35.34,30.06,20.56,41.9
1745,2024020026,student,2024,计算机科学与技术,2024级计科2班,自主审慎型,2026-04-12 21:40:00,43.13,54.27,62.12,43.69,39.64,34.2,38.92,25.98,21.17,34.12
1746,2023020022,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2025-09-19 17:10:00,53.08,62.51,66.99,55.69,42.62,42.89,46.76,38.87,39.59,38.72
1746,2023020022,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2025-11-10 20:56:00,47.9,69.06,73.24,54.57,44.45,38.04,51.51,37.53,40.5,41.24
1746,2023020022,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2026-01-09 19:53:00,61.09,72.91,76.61,60.05,46.77,49.38,53.17,37.36,37.81,48.18
1746,2023020022,student,2023,计算机科学与技术,2023级计科1班,效率驱动型,2026-03-15 21:59:00,54.94,58.96,68.76,57.94,41.96,39.4,49.0,31.97,34.98,41.51
1747,2024070019,student,2024,电气工程及其自动化,2024级电气1班,谨慎低频型,2025-10-18 21:27:00,21.38,40.36,55.18,24.84,30.89,20.11,29.98,14.37,22.77,29.54
1747,2024070019,student,2024,电气工程及其自动化,2024级电气1班,谨慎低频型,2026-03-12 20:13:00,26.53,40.06,45.03,31.58,22.95,24.17,31.99,23.07,20.47,30.85
1748,2024020027,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2025-09-15 18:46:00,57.71,76.13,75.05,60.9,48.53,44.21,56.41,32.92,38.24,54.08
1748,2024020027,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2025-12-26 23:54:00,59.46,68.35,71.3,65.12,50.43,43.09,56.06,38.43,44.2,46.96
1748,2024020027,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2026-03-12 21:53:00,63.92,68.54,80.87,54.76,45.7,39.26,56.68,41.86,40.77,42.99
1748,2024020027,student,2024,计算机科学与技术,2024级计科3班,效率驱动型,2026-04-06 21:44:00,57.11,68.9,74.78,59.42,42.21,45.94,58.48,39.8,37.24,48.53
1749,2025020026,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-11-14 22:47:00,46.26,63.12,69.72,50.08,47.54,38.44,44.86,27.81,30.34,41.46
1749,2025020026,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2025-12-24 20:19:00,46.33,60.8,71.85,47.11,46.63,45.68,43.88,39.91,37.47,36.84
1749,2025020026,student,2025,计算机科学与技术,2025级计科2班,效率驱动型,2026-01-13 19:37:00,45.89,61.8,69.54,47.97,41.16,40.12,50.16,33.49,33.64,47.5
1750,2022020015,student,2022,计算机科学与技术,2022级计科3班,效率驱动型,2025-10-14 21:00:00,59.8,64.7,71.66,54.36,50.13,43.01,48.0,37.44,41.7,52.99
